top1,top1_err,top5,top5_err,robust_top1,robust_top1_err,robust_top5,robust_top5_err,loss,adv_loss,param_count,img_size,cropt_pct,interpolation,attack,attack_steps,model,epoch,seed
45.2759,54.7241,70.1544,29.8456,28.7294,71.2706,53.2392,46.7608,2.638686180114746,3.539595127105713,25.56,224,0.95,bicubic,pgd,1,resnet50_gelu,19,2
45.3205,54.6795,70.2496,29.7504,28.0346,71.9654,52.5322,47.4678,2.6339879035949707,3.5909423828125,25.56,224,0.95,bicubic,pgd,2,resnet50_gelu,19,2
45.3164,54.6836,70.203,29.797,27.5059,72.4941,51.9893,48.0107,2.639263391494751,3.629754066467285,25.56,224,0.95,bicubic,pgd,5,resnet50_gelu,19,2
45.3144,54.6856,70.207,29.793,27.2709,72.7291,51.7482,48.2518,2.643548011779785,3.6479268074035645,25.56,224,0.95,bicubic,pgd,10,resnet50_gelu,19,2
45.3124,54.6876,70.1665,29.8335,26.9326,73.0674,51.3573,48.6427,2.652076244354248,3.669560432434082,25.56,224,0.95,bicubic,pgd,200,resnet50_gelu,19,2
45.9039,54.0961,71.151,28.849,29.3979,70.6021,54.3534,45.6466,2.5784244537353516,3.4866647720336914,25.56,224,0.95,bicubic,pgd,1,resnet50_gelu,29,0
45.837,54.163,71.0842,28.9158,28.5086,71.4914,53.5127,46.4873,2.5848612785339355,3.5448107719421387,25.56,224,0.95,bicubic,pgd,2,resnet50_gelu,29,0
45.8715,54.1285,71.0376,28.9624,27.9495,72.0505,52.9536,47.0464,2.5902090072631836,3.5855069160461426,25.56,224,0.95,bicubic,pgd,5,resnet50_gelu,29,0
45.8634,54.1366,71.0052,28.9948,27.7388,72.2612,52.6072,47.3928,2.5944485664367676,3.60435152053833,25.56,224,0.95,bicubic,pgd,10,resnet50_gelu,29,0
45.833,54.167,71.0194,28.9806,27.4532,72.5468,52.3155,47.6845,2.6029176712036133,3.626401901245117,25.56,224,0.95,bicubic,pgd,200,resnet50_gelu,29,0
45.7844,54.2156,70.9768,29.0232,29.3716,70.6284,54.3007,45.6993,2.588649034500122,3.49149489402771,25.56,224,0.95,bicubic,pgd,1,resnet50_gelu,29,1
45.8391,54.1609,71.0761,28.9239,28.5005,71.4995,53.5107,46.4893,2.5848851203918457,3.5448110103607178,25.56,224,0.95,bicubic,pgd,2,resnet50_gelu,29,1
45.8654,54.1346,71.0356,28.9644,27.9637,72.0363,52.9495,47.0505,2.590207099914551,3.5855045318603516,25.56,224,0.95,bicubic,pgd,5,resnet50_gelu,29,1
45.8735,54.1265,71.0072,28.9928,27.749,72.251,52.6173,47.3827,2.5944502353668213,3.604322671890259,25.56,224,0.95,bicubic,pgd,10,resnet50_gelu,29,1
45.8168,54.1832,71.0194,28.9806,27.4451,72.5549,52.3074,47.6926,2.6029276847839355,3.6264050006866455,25.56,224,0.95,bicubic,pgd,200,resnet50_gelu,29,1
45.7763,54.2237,70.9768,29.0232,29.3777,70.6223,54.3068,45.6932,2.588658094406128,3.4914536476135254,25.56,224,0.95,bicubic,pgd,1,resnet50_gelu,29,2
45.8107,54.1893,71.0781,28.9219,28.5188,71.4812,53.5046,46.4954,2.5848727226257324,3.5448012351989746,25.56,224,0.95,bicubic,pgd,2,resnet50_gelu,29,2
45.8674,54.1326,71.0275,28.9725,27.9637,72.0363,52.9637,47.0363,2.590205430984497,3.585505723953247,25.56,224,0.95,bicubic,pgd,5,resnet50_gelu,29,2
45.8593,54.1407,71.0072,28.9928,27.749,72.251,52.6213,47.3787,2.594444990158081,3.604348659515381,25.56,224,0.95,bicubic,pgd,10,resnet50_gelu,29,2
45.8208,54.1792,71.0173,28.9827,27.4714,72.5286,52.3317,47.6683,2.602922201156616,3.6263701915740967,25.56,224,0.95,bicubic,pgd,200,resnet50_gelu,29,2
59.0572,40.9428,81.4723,18.5277,41.0502,58.9498,67.4966,32.5034,1.8819572925567627,2.7433249950408936,25.56,224,0.95,bicubic,pgd,1,resnet50_gelu,39,0
58.9255,41.0745,81.4683,18.5317,39.8853,60.1147,66.4229,33.5771,1.8874990940093994,2.815584421157837,25.56,224,0.95,bicubic,pgd,2,resnet50_gelu,39,0
58.9336,41.0664,81.446,18.554,39.0426,60.9574,65.6794,34.3206,1.8934919834136963,2.871087074279785,25.56,224,0.95,bicubic,pgd,5,resnet50_gelu,39,0
58.9478,41.0522,81.4278,18.5722,38.5929,61.4071,65.331,34.669,1.898187279701233,2.897092819213867,25.56,224,0.95,bicubic,pgd,10,resnet50_gelu,39,0
58.9397,41.0603,81.3163,18.6837,38.1493,61.8507,64.8874,35.1126,1.9076114892959595,2.9272632598876953,25.56,224,0.95,bicubic,pgd,200,resnet50_gelu,39,0
58.9681,41.0319,81.4217,18.5783,40.957,59.043,67.4013,32.5987,1.8886128664016724,2.7462451457977295,25.56,224,0.95,bicubic,pgd,1,resnet50_gelu,39,1
58.9377,41.0623,81.4581,18.5419,39.8752,60.1248,66.4188,33.5812,1.8874940872192383,2.8155770301818848,25.56,224,0.95,bicubic,pgd,2,resnet50_gelu,39,1
58.9397,41.0603,81.4379,18.5621,39.0649,60.9351,65.6855,34.3145,1.8934704065322876,2.8710176944732666,25.56,224,0.95,bicubic,pgd,5,resnet50_gelu,39,1
58.9438,41.0562,81.4217,18.5783,38.6152,61.3848,65.3148,34.6852,1.8981776237487793,2.897097110748291,25.56,224,0.95,bicubic,pgd,10,resnet50_gelu,39,1
58.9559,41.0441,81.3163,18.6837,38.1493,61.8507,64.9016,35.0984,1.9076111316680908,2.9273133277893066,25.56,224,0.95,bicubic,pgd,200,resnet50_gelu,39,1
58.96,41.04,81.4237,18.5763,40.9671,59.0329,67.4013,32.5987,1.8886092901229858,2.7462353706359863,25.56,224,0.95,bicubic,pgd,1,resnet50_gelu,39,2
58.9316,41.0684,81.4602,18.5398,39.8914,60.1086,66.4209,33.5791,1.887501835823059,2.8155274391174316,25.56,224,0.95,bicubic,pgd,2,resnet50_gelu,39,2
58.9397,41.0603,81.4399,18.5601,39.0629,60.9371,65.6977,34.3023,1.8934952020645142,2.871051073074341,25.56,224,0.95,bicubic,pgd,5,resnet50_gelu,39,2
58.9498,41.0502,81.4237,18.5763,38.6192,61.3808,65.329,34.671,1.8981773853302002,2.897090196609497,25.56,224,0.95,bicubic,pgd,10,resnet50_gelu,39,2
58.9559,41.0441,81.3163,18.6837,38.1553,61.8447,64.9016,35.0984,1.9076159000396729,2.927250862121582,25.56,224,0.95,bicubic,pgd,200,resnet50_gelu,39,2
60.4205,39.5795,82.5237,17.4763,42.0732,57.9268,68.5378,31.4622,1.8093576431274414,2.679499387741089,25.56,224,0.95,bicubic,pgd,1,resnet50_gelu,49,0
60.3861,39.6139,82.4325,17.5675,40.7017,59.2983,67.4479,32.5521,1.8148846626281738,2.756673574447632,25.56,224,0.95,bicubic,pgd,2,resnet50_gelu,49,0
60.3334,39.6666,82.4082,17.5918,39.6787,60.3213,66.6194,33.3806,1.8204944133758545,2.816981315612793,25.56,224,0.95,bicubic,pgd,5,resnet50_gelu,49,0
60.3132,39.6868,82.3758,17.6242,39.2128,60.7872,66.2264,33.7736,1.8249999284744263,2.8451900482177734,25.56,224,0.95,bicubic,pgd,10,resnet50_gelu,49,0
60.2787,39.7213,82.311,17.689,38.6658,61.3342,65.8618,34.1382,1.8336766958236694,2.877041816711426,25.56,224,0.95,bicubic,pgd,200,resnet50_gelu,49,0
60.3051,39.6949,82.4285,17.5715,42.0043,57.9957,68.5034,31.4966,1.8156081438064575,2.6828160285949707,25.56,224,0.95,bicubic,pgd,1,resnet50_gelu,49,1
60.3821,39.6179,82.4204,17.5796,40.7159,59.2841,67.4439,32.5561,1.8149162530899048,2.756730556488037,25.56,224,0.95,bicubic,pgd,2,resnet50_gelu,49,1
60.3233,39.6767,82.4123,17.5877,39.6767,60.3233,66.6032,33.3968,1.8205161094665527,2.816987991333008,25.56,224,0.95,bicubic,pgd,5,resnet50_gelu,49,1
60.3193,39.6807,82.3859,17.6141,39.2128,60.7872,66.2183,33.7817,1.8250038623809814,2.8451943397521973,25.56,224,0.95,bicubic,pgd,10,resnet50_gelu,49,1
60.2808,39.7192,82.309,17.691,38.6942,61.3058,65.8577,34.1423,1.833672046661377,2.8770911693573,25.56,224,0.95,bicubic,pgd,200,resnet50_gelu,49,1
60.3031,39.6969,82.4325,17.5675,42.0225,57.9775,68.5054,31.4946,1.8156033754348755,2.682748556137085,25.56,224,0.95,bicubic,pgd,1,resnet50_gelu,49,2
60.3821,39.6179,82.4305,17.5695,40.7119,59.2881,67.45,32.55,1.8149080276489258,2.7567129135131836,25.56,224,0.95,bicubic,pgd,2,resnet50_gelu,49,2
60.3334,39.6666,82.4184,17.5816,39.6888,60.3112,66.6093,33.3907,1.8204959630966187,2.81693959236145,25.56,224,0.95,bicubic,pgd,5,resnet50_gelu,49,2
60.3152,39.6848,82.3859,17.6141,39.2027,60.7973,66.2345,33.7655,1.825000524520874,2.8452086448669434,25.56,224,0.95,bicubic,pgd,10,resnet50_gelu,49,2
60.2787,39.7213,82.309,17.691,38.6638,61.3362,65.8334,34.1666,1.8336646556854248,2.8770651817321777,25.56,224,0.95,bicubic,pgd,200,resnet50_gelu,49,2
60.7568,39.2432,82.8093,17.1907,42.1623,57.8377,68.9126,31.0874,1.7863343954086304,2.665506601333618,25.56,224,0.95,bicubic,pgd,1,resnet50_gelu,59,0
60.771,39.229,82.7911,17.2089,40.7321,59.2679,67.7113,32.2887,1.791250228881836,2.7501769065856934,25.56,224,0.95,bicubic,pgd,2,resnet50_gelu,59,0
60.7548,39.2452,82.7506,17.2494,39.4842,60.5158,66.6842,33.3158,1.7965644598007202,2.822725296020508,25.56,224,0.95,bicubic,pgd,5,resnet50_gelu,59,0
60.7892,39.2108,82.7101,17.2899,38.9454,61.0546,66.1778,33.8222,1.800720453262329,2.85774827003479,25.56,224,0.95,bicubic,pgd,10,resnet50_gelu,59,0
60.771,39.229,82.6837,17.3163,38.4065,61.5935,65.5984,34.4016,1.808363437652588,2.895954132080078,25.56,224,0.95,bicubic,pgd,200,resnet50_gelu,59,0
60.7325,39.2675,82.7546,17.2454,42.1502,57.8498,68.9186,31.0814,1.7917068004608154,2.667613983154297,25.56,224,0.95,bicubic,pgd,1,resnet50_gelu,59,1
60.769,39.231,82.7891,17.2109,40.7281,59.2719,67.6687,32.3313,1.7912623882293701,2.7502553462982178,25.56,224,0.95,bicubic,pgd,2,resnet50_gelu,59,1
60.769,39.231,82.7567,17.2433,39.4984,60.5016,66.6984,33.3016,1.796587347984314,2.8226585388183594,25.56,224,0.95,bicubic,pgd,5,resnet50_gelu,59,1
60.7832,39.2168,82.7141,17.2859,38.9413,61.0587,66.192,33.808,1.8007184267044067,2.8577287197113037,25.56,224,0.95,bicubic,pgd,10,resnet50_gelu,59,1
60.769,39.231,82.6878,17.3122,38.4025,61.5975,65.6065,34.3935,1.8083847761154175,2.8958683013916016,25.56,224,0.95,bicubic,pgd,200,resnet50_gelu,59,1
60.7264,39.2736,82.7688,17.2312,42.142,57.858,68.8923,31.1077,1.7917028665542603,2.667637348175049,25.56,224,0.95,bicubic,pgd,1,resnet50_gelu,59,2
60.7528,39.2472,82.7972,17.2028,40.7443,59.2557,67.6951,32.3049,1.7912342548370361,2.7502083778381348,25.56,224,0.95,bicubic,pgd,2,resnet50_gelu,59,2
60.767,39.233,82.7486,17.2514,39.4802,60.5198,66.6822,33.3178,1.7965670824050903,2.8227062225341797,25.56,224,0.95,bicubic,pgd,5,resnet50_gelu,59,2
60.7771,39.2229,82.7121,17.2879,38.9292,61.0708,66.1859,33.8141,1.8007419109344482,2.857741594314575,25.56,224,0.95,bicubic,pgd,10,resnet50_gelu,59,2
