point,seed,steps,loss
9,4,100,4.8262224
10,4,100,2.443665
11,4,100,4.810028
12,4,100,3.4914734
13,4,100,4.0407047
14,4,100,1.5437021
15,4,100,4.1641407
16,4,100,4.655632
17,4,100,3.2903337
18,4,100,6.5755415
19,4,100,1.8818554
20,4,100,1.6600717
21,4,100,7.032192
22,4,100,0.35505348
23,4,100,2.6314638
24,4,100,2.8803523
25,4,100,8.382677
26,4,100,2.4199142
27,4,100,3.1468227
28,4,100,2.295972
29,4,100,3.1162658
30,4,100,3.0168793
31,4,100,7.5701313
0,4,200,4.729313
1,4,200,1.0010991
2,4,200,1.333334
3,4,200,4.327217
4,4,200,4.2141805
5,4,200,2.0556197
6,4,200,0.10483171
7,4,200,5.3108435
8,4,200,0.13653739
9,4,200,4.8254952
10,4,200,2.4408648
11,4,200,4.808263
12,4,200,3.494027
13,4,200,4.0387516
14,4,200,1.5440885
15,4,200,4.1640687
16,4,200,4.653322
17,4,200,3.290337
18,4,200,6.5784593
19,4,200,1.8787571
20,4,200,1.6630008
21,4,200,7.031008
22,4,200,0.35587355
23,4,200,2.6362202
24,4,200,2.8780334
25,4,200,8.384394
26,4,200,2.4180186
27,4,200,3.1465085
28,4,200,2.2948666
29,4,200,3.1153572
30,4,200,3.0182562
31,4,200,7.563768
0,4,500,4.7261734
1,4,500,1.0005866
2,4,500,1.3348805
3,4,500,4.325981
4,4,500,4.2125864
5,4,500,2.053495
6,4,500,0.10429445
7,4,500,5.3132873
8,4,500,0.13651764
9,4,500,4.828738
10,4,500,2.442105
11,4,500,4.808357
12,4,500,3.4893723
13,4,500,4.041443
14,4,500,1.5473241
15,4,500,4.166733
16,4,500,4.653118
17,4,500,3.29007
18,4,500,6.5756817
19,4,500,1.8794712
20,4,500,1.6600077
21,4,500,7.0332336
22,4,500,0.35527933
23,4,500,2.6401734
24,4,500,2.8783486
25,4,500,8.3815
26,4,500,2.4151886
27,4,500,3.1478007
28,4,500,2.293446
29,4,500,3.1169934
30,4,500,3.0169492
31,4,500,7.566737
0,5,1,3.3976083
1,5,1,0.40858912
2,5,1,1.1573687
3,5,1,2.861573
4,5,1,3.0317993
5,5,1,1.4419309
6,5,1,0.091217175
7,5,1,4.0677433
8,5,1,0.08308444
9,5,1,4.153789
10,5,1,1.6407124
11,5,1,3.159313
12,5,1,2.4259124
13,5,1,2.5874925
14,5,1,0.52422166
15,5,1,2.5557957
16,5,1,3.4651062
17,5,1,2.6876998
18,5,1,5.506915
19,5,1,0.77705586
20,5,1,0.68371475
21,5,1,5.6621056
22,5,1,0.1205617
23,5,1,1.1118461
24,5,1,2.5463533
25,5,1,7.5728097
26,5,1,1.1504117
27,5,1,1.9724354
28,5,1,1.5636452
29,5,1,2.6759014
30,5,1,2.3971705
31,5,1,6.2183723
0,5,2,3.5933192
1,5,2,0.4658149
2,5,2,1.1851864
3,5,2,3.0959625
4,5,2,3.1942308
5,5,2,1.5287497
6,5,2,0.092037745
7,5,2,4.2562532
8,5,2,0.08735079
9,5,2,4.2449036
10,5,2,1.7533419
11,5,2,3.4003673
12,5,2,2.584518
13,5,2,2.780921
14,5,2,0.6206115
15,5,2,2.776966
16,5,2,3.6503832
17,5,2,2.7776399
18,5,2,5.665906
19,5,2,0.8911256
20,5,2,0.79587454
21,5,2,5.8883305
22,5,2,0.12919629
23,5,2,1.2441581
24,5,2,2.5922077
25,5,2,7.688196
26,5,2,1.3151542
27,5,2,2.115113
28,5,2,1.6600409
29,5,2,2.7454867
30,5,2,2.493904
31,5,2,6.4418783
0,5,5,4.084306
1,5,5,0.6602775
2,5,5,1.2521914
3,5,5,3.6797311
4,5,5,3.6251075
5,5,5,1.7488254
6,5,5,0.09691898
7,5,5,4.7072997
8,5,5,0.100061364
9,5,5,4.5075893
10,5,5,2.0568426
11,5,5,4.053971
12,5,5,3.0167644
13,5,5,3.2906575
14,5,5,0.9317641
15,5,5,3.3778017
16,5,5,4.102911
17,5,5,2.9992633
18,5,5,6.054673
19,5,5,1.2492965
20,5,5,1.126651
21,5,5,6.407345
22,5,5,0.16484387
23,5,5,1.6451347
24,5,5,2.7069378
25,5,5,7.998131
26,5,5,1.7543066
27,5,5,2.5117908
28,5,5,1.9273564
29,5,5,2.916514
30,5,5,2.7305193
31,5,5,6.975755
0,5,10,4.5798416
1,5,10,0.92328006
2,5,10,1.3165334
3,5,10,4.2377734
4,5,10,4.0981407
5,5,10,1.9802418
6,5,10,0.10304287
7,5,10,5.1760874
8,5,10,0.123561844
9,5,10,4.765657
10,5,10,2.3725054
11,5,10,4.6933045
12,5,10,3.4100873
13,5,10,3.8740065
14,5,10,1.3625604
15,5,10,4.000308
16,5,10,4.561205
17,5,10,3.2208323
18,5,10,6.470638
19,5,10,1.712721
20,5,10,1.5256417
21,5,10,6.877625
22,5,10,0.23901793
23,5,10,2.1766636
24,5,10,2.8350286
25,5,10,8.314438
26,5,10,2.271739
27,5,10,3.003146
28,5,10,2.222652
29,5,10,3.0814152
30,5,10,2.9644327
31,5,10,7.469024
0,5,50,4.7290335
1,5,50,0.9991987
2,5,50,1.3361272
3,5,50,4.3257294
4,5,50,4.213037
5,5,50,2.0586805
6,5,50,0.105207786
7,5,50,5.3098145
8,5,50,0.13713177
9,5,50,4.827524
10,5,50,2.4469233
11,5,50,4.8081465
12,5,50,3.4849198
13,5,50,4.044475
14,5,50,1.5424188
15,5,50,4.164955
16,5,50,4.65265
17,5,50,3.2886987
18,5,50,6.5759068
19,5,50,1.8766801
20,5,50,1.6579771
21,5,50,7.0327225
22,5,50,0.35265616
23,5,50,2.6285002
24,5,50,2.8797803
25,5,50,8.383753
26,5,50,2.4165454
27,5,50,3.1474733
28,5,50,2.2961717
29,5,50,3.1119373
30,5,50,3.0191946
31,5,50,7.561722
0,5,100,4.727487
1,5,100,0.99874526
2,5,100,1.334984
3,5,100,4.322457
4,5,100,4.212465
5,5,100,2.0528533
6,5,100,0.104819976
7,5,100,5.314077
8,5,100,0.13668631
9,5,100,4.8265886
10,5,100,2.4445052
11,5,100,4.808128
12,5,100,3.4904692
13,5,100,4.044405
14,5,100,1.5444895
15,5,100,4.1698503
16,5,100,4.6498775
17,5,100,3.2911081
18,5,100,6.578104
19,5,100,1.8820043
20,5,100,1.6610503
21,5,100,7.032104
22,5,100,0.35538477
23,5,100,2.635579
24,5,100,2.8794558
25,5,100,8.38393
26,5,100,2.4154732
27,5,100,3.1466935
28,5,100,2.2967484
29,5,100,3.1161144
30,5,100,3.0175796
31,5,100,7.5633616
0,5,200,4.7275486
1,5,200,1.0015925
2,5,200,1.3337233
3,5,200,4.3256803
4,5,200,4.2187605
5,5,200,2.0565953
6,5,200,0.10480936
7,5,200,5.3144636
8,5,200,0.136847
9,5,200,4.82658
10,5,200,2.442079
11,5,200,4.809922
12,5,200,3.4975436
13,5,200,4.0344143
14,5,200,1.5466486
15,5,200,4.164836
16,5,200,4.6513166
17,5,200,3.2900937
18,5,200,6.578721
19,5,200,1.8784059
20,5,200,1.6603459
21,5,200,7.0303755
22,5,200,0.35570925
23,5,200,2.6335332
24,5,200,2.8799777
25,5,200,8.383296
26,5,200,2.4220612
27,5,200,3.1482303
28,5,200,2.2929707
29,5,200,3.1162481
30,5,200,3.017723
31,5,200,7.566434
0,5,500,4.729066
1,5,500,1.001416
2,5,500,1.3342546
3,5,500,4.325946
4,5,500,4.216585
5,5,500,2.0583644
6,5,500,0.10458172
7,5,500,5.3143144
8,5,500,0.1368026
9,5,500,4.827047
10,5,500,2.4430952
11,5,500,4.7997913
12,5,500,3.4937682
13,5,500,4.03923
14,5,500,1.5419585
15,5,500,4.1653805
16,5,500,4.6527214
17,5,500,3.2919116
18,5,500,6.5776873
19,5,500,1.8806832
20,5,500,1.6623129
21,5,500,7.034236
22,5,500,0.35493553
23,5,500,2.6334643
24,5,500,2.8803236
25,5,500,8.384463
26,5,500,2.4140036
27,5,500,3.148467
28,5,500,2.296709
29,5,500,3.116075
30,5,500,3.0159636
31,5,500,7.5698686
0,6,1,3.3947902
1,6,1,0.40954682
2,6,1,1.1530241
3,6,1,2.8727934
4,6,1,3.0306556
5,6,1,1.4424498
6,6,1,0.09194645
7,6,1,4.064377
8,6,1,0.0834253
9,6,1,4.145808
10,6,1,1.6602867
11,6,1,3.175052
12,6,1,2.4150596
13,6,1,2.5806134
14,6,1,0.5223138
15,6,1,2.560379
16,6,1,3.4652195
17,6,1,2.6916783
18,6,1,5.49464
19,6,1,0.7675635
20,6,1,0.67993253
21,6,1,5.679037
22,6,1,0.1207205
23,6,1,1.1212678
24,6,1,2.5457683
25,6,1,7.5671053
26,6,1,1.1599616
27,6,1,1.9742135
28,6,1,1.5754675
29,6,1,2.6732748
30,6,1,2.394936
31,6,1,6.2350345
0,6,2,3.5900323
1,6,2,0.4693523
2,6,2,1.1862414
3,6,2,3.1143572
4,6,2,3.1877036
5,6,2,1.5307486
6,6,2,0.09173807
7,6,2,4.255044
8,6,2,0.087174006
9,6,2,4.2477536
10,6,2,1.7652701
11,6,2,3.4139562
12,6,2,2.5846524
13,6,2,2.7800107
14,6,2,0.6156307
15,6,2,2.7754521
16,6,2,3.6492822
17,6,2,2.777585
18,6,2,5.6393285
19,6,2,0.8911546
20,6,2,0.7883642
21,6,2,5.9062614
22,6,2,0.13070583
23,6,2,1.2517554
24,6,2,2.5917234
25,6,2,7.6906114
26,6,2,1.3065456
27,6,2,2.1065233
28,6,2,1.6597222
29,6,2,2.7471797
30,6,2,2.4861321
31,6,2,6.4519596
0,6,5,4.0817995
1,6,5,0.66322917
2,6,5,1.2518436
3,6,5,3.6810365
4,6,5,3.6268137
5,6,5,1.7512448
6,6,5,0.097234845
7,6,5,4.712451
8,6,5,0.10116877
9,6,5,4.5035915
10,6,5,2.045882
11,6,5,4.054343
12,6,5,3.0214531
13,6,5,3.3015108
14,6,5,0.9278509
15,6,5,3.3678007
16,6,5,4.1120834
17,6,5,2.993105
18,6,5,6.0666914
19,6,5,1.2557435
20,6,5,1.1244667
21,6,5,6.403581
22,6,5,0.16566367
23,6,5,1.6360613
24,6,5,2.7077594
25,6,5,7.9996595
26,6,5,1.7729704
27,6,5,2.519019
28,6,5,1.9227692
29,6,5,2.919746
30,6,5,2.7270927
31,6,5,6.973653
0,6,10,4.5745244
1,6,10,0.923951
2,6,10,1.3166136
3,6,10,4.2440457
4,6,10,4.097846
5,6,10,1.9806187
6,6,10,0.10289202
7,6,10,5.1748924
8,6,10,0.12328947
9,6,10,4.7644053
10,6,10,2.365388
11,6,10,4.6954174
12,6,10,3.4096441
13,6,10,3.8668587
14,6,10,1.3584146
15,6,10,4.0028
16,6,10,4.559063
17,6,10,3.221744
18,6,10,6.4673347
19,6,10,1.713629
20,6,10,1.5217088
21,6,10,6.8813295
22,6,10,0.23701341
23,6,10,2.1845357
24,6,10,2.8371801
25,6,10,8.3149395
26,6,10,2.2700021
27,6,10,3.006479
28,6,10,2.223861
29,6,10,3.0797365
30,6,10,2.9657881
31,6,10,7.4727097
0,6,50,4.722864
1,6,50,0.99995613
2,6,50,1.332455
3,6,50,4.3265123
4,6,50,4.215
5,6,50,2.0588484
6,6,50,0.10521182
7,6,50,5.3061447
8,6,50,0.13673152
9,6,50,4.8278394
10,6,50,2.4453902
11,6,50,4.807931
12,6,50,3.4896135
13,6,50,4.044396
14,6,50,1.5432972
15,6,50,4.162641
16,6,50,4.6553774
17,6,50,3.2879949
18,6,50,6.574991
19,6,50,1.878036
20,6,50,1.6576266
21,6,50,7.032157
22,6,50,0.35333183
23,6,50,2.6249123
24,6,50,2.880847
25,6,50,8.383741
26,6,50,2.4166255
27,6,50,3.143991
28,6,50,2.2985284
29,6,50,3.1173694
30,6,50,3.0154185
31,6,50,7.565101
0,6,100,4.728136
1,6,100,1.0009782
2,6,100,1.3338572
3,6,100,4.326684
4,6,100,4.2155576
5,6,100,2.0525708
6,6,100,0.104689196
7,6,100,5.3131638
8,6,100,0.13705891
9,6,100,4.8273096
10,6,100,2.4442415
11,6,100,4.8073125
12,6,100,3.4920223
13,6,100,4.039984
14,6,100,1.5430503
15,6,100,4.162759
16,6,100,4.652818
17,6,100,3.2905152
18,6,100,6.577017
19,6,100,1.8772366
20,6,100,1.6584233
21,6,100,7.0306406
22,6,100,0.35549068
23,6,100,2.6383815
24,6,100,2.8805218
25,6,100,8.384321
26,6,100,2.4136477
27,6,100,3.1464865
28,6,100,2.2953832
29,6,100,3.1159246
30,6,100,3.0163836
31,6,100,7.5673018
0,6,200,4.732881
1,6,200,1.0005505
2,6,200,1.3332303
3,6,200,4.3258085
4,6,200,4.215746
5,6,200,2.0567763
6,6,200,0.104547635
7,6,200,5.3141823
8,6,200,0.13655306
9,6,200,4.8265944
10,6,200,2.442241
11,6,200,4.807894
12,6,200,3.492571
13,6,200,4.040415
14,6,200,1.54513
15,6,200,4.1666203
16,6,200,4.6481943
17,6,200,3.2885582
18,6,200,6.576351
19,6,200,1.8810191
20,6,200,1.6619035
21,6,200,7.0311613
22,6,200,0.3561446
23,6,200,2.6393085
24,6,200,2.8791115
25,6,200,8.3843155
26,6,200,2.4170284
27,6,200,3.148884
28,6,200,2.2967305
29,6,200,3.1135232
30,6,200,3.0173314
31,6,200,7.5662203
0,6,500,4.7261095
1,6,500,0.99890846
2,6,500,1.3335367
3,6,500,4.3236723
4,6,500,4.211197
5,6,500,2.0581756
6,6,500,0.104668155
7,6,500,5.31373
8,6,500,0.1372571
9,6,500,4.829575
10,6,500,2.4439998
11,6,500,4.8064203
12,6,500,3.4899337
13,6,500,4.0353107
14,6,500,1.5430181
15,6,500,4.168276
16,6,500,4.653841
17,6,500,3.2897336
18,6,500,6.5776496
19,6,500,1.8813471
20,6,500,1.6600797
21,6,500,7.0322504
22,6,500,0.3559807
23,6,500,2.6375983
24,6,500,2.8796778
25,6,500,8.383697
26,6,500,2.4161422
27,6,500,3.1494153
28,6,500,2.2935882
29,6,500,3.1178017
30,6,500,3.015915
31,6,500,7.566618
0,7,1,3.3978949
1,7,1,0.40954143
2,7,1,1.1626142
3,7,1,2.8728573
4,7,1,3.034405
5,7,1,1.4366971
6,7,1,0.09014336
7,7,1,4.06234
8,7,1,0.08440437
9,7,1,4.150435
10,7,1,1.645906
11,7,1,3.1632965
12,7,1,2.424568
13,7,1,2.584695
14,7,1,0.52256894
15,7,1,2.5635045
16,7,1,3.456368
17,7,1,2.6904747
18,7,1,5.4694605
19,7,1,0.7548698
20,7,1,0.680373
21,7,1,5.6799574
22,7,1,0.120404035
23,7,1,1.115448
24,7,1,2.5453966
25,7,1,7.56892
26,7,1,1.1490258
27,7,1,1.9714622
28,7,1,1.557272
29,7,1,2.6778708
30,7,1,2.4004345
31,7,1,6.2318554
0,7,2,3.5880094
1,7,2,0.46241552
2,7,2,1.1835197
3,7,2,3.0986378
4,7,2,3.197868
5,7,2,1.5283257
6,7,2,0.09167875
7,7,2,4.249849
8,7,2,0.0877841
9,7,2,4.251585
10,7,2,1.7674068
11,7,2,3.4068992
12,7,2,2.5907798
13,7,2,2.772684
14,7,2,0.6226226
15,7,2,2.7845554
16,7,2,3.644034
17,7,2,2.7796063
18,7,2,5.655082
19,7,2,0.8851073
20,7,2,0.7973364
21,7,2,5.8861933
22,7,2,0.13125002
23,7,2,1.2476164
24,7,2,2.5899827
25,7,2,7.6908665
26,7,2,1.3148433
27,7,2,2.1142344
28,7,2,1.6620159
29,7,2,2.7440848
30,7,2,2.4883652
31,7,2,6.4645987
0,7,5,4.0772667
1,7,5,0.6650498
2,7,5,1.2471864
3,7,5,3.6699271
4,7,5,3.624056
5,7,5,1.7467784
6,7,5,0.09789975
7,7,5,4.708392
8,7,5,0.10078323
9,7,5,4.502713
10,7,5,2.0464659
11,7,5,4.043346
12,7,5,3.0063765
13,7,5,3.2898684
14,7,5,0.9259483
15,7,5,3.3636405
16,7,5,4.1088715
17,7,5,3.0020752
18,7,5,6.0630007
19,7,5,1.258183
20,7,5,1.1207141
21,7,5,6.3979692
22,7,5,0.16343525
23,7,5,1.6430727
24,7,5,2.7073905
25,7,5,7.998358
26,7,5,1.7705204
27,7,5,2.5097766
28,7,5,1.9254968
29,7,5,2.9175303
30,7,5,2.7280393
31,7,5,6.976511
0,7,10,4.578779
1,7,10,0.9226693
2,7,10,1.31782
3,7,10,4.240527
4,7,10,4.097452
5,7,10,1.9826798
6,7,10,0.10296012
7,7,10,5.1768637
8,7,10,0.12360273
9,7,10,4.7630477
10,7,10,2.3636293
11,7,10,4.6951494
12,7,10,3.4121218
13,7,10,3.8689222
14,7,10,1.3589362
15,7,10,4.009024
16,7,10,4.558049
17,7,10,3.2200065
18,7,10,6.4689507
19,7,10,1.7064183
20,7,10,1.5197755
21,7,10,6.87635
22,7,10,0.23931468
23,7,10,2.1809666
24,7,10,2.8358955
25,7,10,8.31532
26,7,10,2.2719662
27,7,10,3.0021641
28,7,10,2.2225063
29,7,10,3.0794604
30,7,10,2.9636712
31,7,10,7.4714026
0,7,50,4.7250423
1,7,50,0.99798316
2,7,50,1.3329755
3,7,50,4.3276215
4,7,50,4.2113504
5,7,50,2.05515
6,7,50,0.10467731
7,7,50,5.3070383
8,7,50,0.13744412
9,7,50,4.825296
10,7,50,2.4446638
11,7,50,4.806548
12,7,50,3.4847178
13,7,50,4.0433044
14,7,50,1.5413644
15,7,50,4.1636686
16,7,50,4.6510315
17,7,50,3.2908716
18,7,50,6.575554
19,7,50,1.8763494
20,7,50,1.658319
21,7,50,7.027051
22,7,50,0.35170072
23,7,50,2.629083
24,7,50,2.8817234
25,7,50,8.381633
26,7,50,2.4215689
27,7,50,3.149916
28,7,50,2.3018577
29,7,50,3.1134872
30,7,50,3.0173254
31,7,50,7.566923
0,7,100,4.7306986
1,7,100,1.0016133
2,7,100,1.3321962
3,7,100,4.32548
4,7,100,4.219397
5,7,100,2.0533023
6,7,100,0.10452092
7,7,100,5.3100753
8,7,100,0.1376953
9,7,100,4.8303285
10,7,100,2.4409986
11,7,100,4.8045754
12,7,100,3.4891114
13,7,100,4.0403433
14,7,100,1.5457656
15,7,100,4.164607
16,7,100,4.651884
17,7,100,3.2919025
18,7,100,6.5750146
19,7,100,1.8813385
20,7,100,1.660603
21,7,100,7.0348754
22,7,100,0.35478374
23,7,100,2.63727
24,7,100,2.881248
25,7,100,8.384534
26,7,100,2.4124677
27,7,100,3.147916
28,7,100,2.2957172
29,7,100,3.1155238
30,7,100,3.0165482
31,7,100,7.5712175
0,7,200,4.7272086
1,7,200,1.0006609
2,7,200,1.3330561
3,7,200,4.327548
4,7,200,4.2126513
5,7,200,2.0533655
6,7,200,0.104095265
7,7,200,5.3136935
8,7,200,0.13703822
9,7,200,4.826195
10,7,200,2.4452012
11,7,200,4.8079605
12,7,200,3.4939942
13,7,200,4.042345
14,7,200,1.5439417
15,7,200,4.170223
16,7,200,4.6514497
17,7,200,3.2913275
18,7,200,6.577344
19,7,200,1.8820055
20,7,200,1.6600602
21,7,200,7.0319014
22,7,200,0.35542363
23,7,200,2.6370904
24,7,200,2.8800018
25,7,200,8.382265
26,7,200,2.412
27,7,200,3.148367
28,7,200,2.2973647
29,7,200,3.1149154
30,7,200,3.0172982
31,7,200,7.565338
0,7,500,4.7295284
1,7,500,1.0004014
2,7,500,1.3343353
3,7,500,4.32598
4,7,500,4.2129354
5,7,500,2.0531218
6,7,500,0.10418865
7,7,500,5.3146214
8,7,500,0.13706996
9,7,500,4.8272333
10,7,500,2.4424782
11,7,500,4.808385
12,7,500,3.4908369
13,7,500,4.0391846
14,7,500,1.5443743
15,7,500,4.16532
16,7,500,4.654771
17,7,500,3.2908552
18,7,500,6.5792174
19,7,500,1.8816452
20,7,500,1.6596313
21,7,500,7.0321684
22,7,500,0.35548878
23,7,500,2.6372573
24,7,500,2.8806906
25,7,500,8.383469
26,7,500,2.4215117
27,7,500,3.1490307
28,7,500,2.2957253
29,7,500,3.113031
30,7,500,3.0158577
31,7,500,7.5694094
0,8,1,3.4045084
1,8,1,0.40743172
2,8,1,1.1576546
3,8,1,2.873475
4,8,1,3.0263395
5,8,1,1.4390162
6,8,1,0.09043777
7,8,1,4.056386
8,8,1,0.083265506
9,8,1,4.1507435
10,8,1,1.6396028
11,8,1,3.1717775
12,8,1,2.4254472
13,8,1,2.5893219
14,8,1,0.52629834
15,8,1,2.559355
16,8,1,3.4583905
17,8,1,2.6894305
18,8,1,5.484806
19,8,1,0.75937915
20,8,1,0.6867625
21,8,1,5.6770597
22,8,1,0.12113349
23,8,1,1.1226052
24,8,1,2.5480433
25,8,1,7.5721397
26,8,1,1.159755
27,8,1,1.9633701
28,8,1,1.5625483
29,8,1,2.6682732
30,8,1,2.4045625
31,8,1,6.2197347
0,8,2,3.5892122
1,8,2,0.4752747
2,8,2,1.1827397
3,8,2,3.095673
4,8,2,3.1888745
5,8,2,1.5255181
6,8,2,0.092243195
7,8,2,4.2499685
8,8,2,0.0874932
9,8,2,4.248843
10,8,2,1.761386
11,8,2,3.4066906
12,8,2,2.593634
13,8,2,2.7650526
14,8,2,0.61896735
15,8,2,2.7931764
16,8,2,3.6423583
17,8,2,2.778416
18,8,2,5.6521773
19,8,2,0.8904273
20,8,2,0.7975554
21,8,2,5.885258
22,8,2,0.12958498
23,8,2,1.2379144
24,8,2,2.5926666
25,8,2,7.6811876
26,8,2,1.3206108
27,8,2,2.1188428
28,8,2,1.667111
29,8,2,2.7410536
30,8,2,2.4953594
31,8,2,6.4659348
0,8,5,4.0794725
1,8,5,0.6611827
2,8,5,1.2520866
3,8,5,3.6739876
4,8,5,3.6236486
5,8,5,1.7476697
6,8,5,0.09626701
7,8,5,4.708334
8,8,5,0.10119423
9,8,5,4.505382
10,8,5,2.0551686
11,8,5,4.048432
12,8,5,3.0088089
13,8,5,3.2942584
14,8,5,0.9270398
15,8,5,3.3743196
16,8,5,4.113423
17,8,5,2.994624
18,8,5,6.0641184
19,8,5,1.2452953
20,8,5,1.1303617
21,8,5,6.409775
22,8,5,0.16485612
23,8,5,1.6428442
24,8,5,2.705161
25,8,5,7.9969215
26,8,5,1.7649713
27,8,5,2.5142736
28,8,5,1.9228575
29,8,5,2.9158807
30,8,5,2.7267003
31,8,5,6.9820304
0,8,10,4.579747
1,8,10,0.922873
2,8,10,1.3161069
3,8,10,4.235009
4,8,10,4.1006436
5,8,10,1.983043
6,8,10,0.10369549
7,8,10,5.1791096
8,8,10,0.123471856
9,8,10,4.7595778
10,8,10,2.3734512
11,8,10,4.6953177
12,8,10,3.4090197
13,8,10,3.8640757
14,8,10,1.3599378
15,8,10,4.000473
16,8,10,4.5636873
17,8,10,3.2242558
18,8,10,6.4645624
19,8,10,1.7158401
20,8,10,1.52753
21,8,10,6.881025
22,8,10,0.24068196
23,8,10,2.1865604
24,8,10,2.8342762
25,8,10,8.315605
26,8,10,2.268871
27,8,10,3.0007584
28,8,10,2.2229102
29,8,10,3.0836976
30,8,10,2.965783
31,8,10,7.460374
0,8,50,4.72404
1,8,50,0.999897
2,8,50,1.334129
3,8,50,4.325368
4,8,50,4.211399
5,8,50,2.0566838
6,8,50,0.10500586
7,8,50,5.306905
8,8,50,0.13706167
9,8,50,4.8280835
10,8,50,2.4447513
11,8,50,4.809166
12,8,50,3.4855888
13,8,50,4.0409184
14,8,50,1.542782
15,8,50,4.16407
16,8,50,4.6537657
17,8,50,3.2889147
18,8,50,6.576205
19,8,50,1.8768003
20,8,50,1.6582711
21,8,50,7.030925
22,8,50,0.35359058
23,8,50,2.6287122
24,8,50,2.881083
25,8,50,8.383919
26,8,50,2.4176257
27,8,50,3.1436336
28,8,50,2.2993784
29,8,50,3.1175058
30,8,50,3.0141006
31,8,50,7.5605383
0,8,100,4.7273884
1,8,100,0.99721485
2,8,100,1.3338372
3,8,100,4.3252783
4,8,100,4.2187376
5,8,100,2.0560439
6,8,100,0.104650825
7,8,100,5.314792
8,8,100,0.13633323
9,8,100,4.8260226
10,8,100,2.443368
11,8,100,4.8080196
12,8,100,3.493102
13,8,100,4.043943
14,8,100,1.5436112
15,8,100,4.1652737
16,8,100,4.653105
17,8,100,3.2892513
18,8,100,6.5769253
19,8,100,1.8781898
20,8,100,1.6593218
21,8,100,7.0342903
22,8,100,0.35456952
23,8,100,2.6350627
24,8,100,2.879935
25,8,100,8.384323
26,8,100,2.419809
27,8,100,3.143754
28,8,100,2.294771
29,8,100,3.1138744
30,8,100,3.0160718
31,8,100,7.566758
0,8,200,4.7268553
1,8,200,0.9980244
2,8,200,1.3351631
3,8,200,4.3293614
4,8,200,4.2126837
5,8,200,2.052849
6,8,200,0.104547866
7,8,200,5.312991
8,8,200,0.13750897
9,8,200,4.8290486
10,8,200,2.4429183
11,8,200,4.8074393
12,8,200,3.488946
13,8,200,4.0391426
14,8,200,1.5485775
15,8,200,4.1642838
16,8,200,4.6527977
17,8,200,3.2900822
18,8,200,6.5764194
19,8,200,1.8784637
20,8,200,1.6612254
21,8,200,7.032411
22,8,200,0.35606876
23,8,200,2.6302288
24,8,200,2.8785892
25,8,200,8.382795
26,8,200,2.4219928
27,8,200,3.147852
28,8,200,2.296675
29,8,200,3.112383
30,8,200,3.014337
31,8,200,7.5677567
0,8,500,4.7286725
1,8,500,1.0014526
2,8,500,1.3337901
3,8,500,4.3266726
4,8,500,4.2178063
5,8,500,2.0532527
6,8,500,0.10438404
7,8,500,5.3121214
8,8,500,0.1374529
9,8,500,4.824774
10,8,500,2.4416595
11,8,500,4.8027515
12,8,500,3.4929452
13,8,500,4.0389004
14,8,500,1.5490105
15,8,500,4.1704082
16,8,500,4.652481
17,8,500,3.2902973
18,8,500,6.5776
19,8,500,1.880012
20,8,500,1.6608331
21,8,500,7.03535
22,8,500,0.3559144
23,8,500,2.6347215
24,8,500,2.8789935
25,8,500,8.381859
26,8,500,2.4156542
27,8,500,3.146247
28,8,500,2.2913537
29,8,500,3.1145253
30,8,500,3.0186706
31,8,500,7.569117
0,9,1,3.3960917
1,9,1,0.4080699
2,9,1,1.1597081
3,9,1,2.8568182
4,9,1,3.0361307
5,9,1,1.4376254
6,9,1,0.09073574
7,9,1,4.066846
8,9,1,0.08287616
9,9,1,4.149653
10,9,1,1.6529269
11,9,1,3.1682408
12,9,1,2.4314363
13,9,1,2.5823202
14,9,1,0.52760094
15,9,1,2.5595872
16,9,1,3.4544566
17,9,1,2.6894312
18,9,1,5.473891
19,9,1,0.76367056
20,9,1,0.6808355
21,9,1,5.67148
22,9,1,0.12103231
23,9,1,1.1150044
24,9,1,2.5453963
25,9,1,7.558428
26,9,1,1.1484894
27,9,1,1.9753366
28,9,1,1.5675673
29,9,1,2.6696382
30,9,1,2.397236
31,9,1,6.2413626
0,9,2,3.6014917
1,9,2,0.46693528
2,9,2,1.1824185
3,9,2,3.104233
4,9,2,3.1838512
5,9,2,1.5282203
6,9,2,0.09070887
7,9,2,4.2490954
8,9,2,0.08823008
9,9,2,4.257206
10,9,2,1.7558112
11,9,2,3.4325976
12,9,2,2.605873
13,9,2,2.7745914
14,9,2,0.61441976
15,9,2,2.7948363
16,9,2,3.6501005
17,9,2,2.7788997
18,9,2,5.661522
19,9,2,0.880848
20,9,2,0.7820962
21,9,2,5.880603
22,9,2,0.12909295
23,9,2,1.2555934
24,9,2,2.588006
25,9,2,7.6858625
26,9,2,1.3106085
27,9,2,2.1141164
28,9,2,1.6496203
29,9,2,2.7495651
30,9,2,2.5034175
31,9,2,6.4574876
0,9,5,4.080348
1,9,5,0.66617966
2,9,5,1.2519242
3,9,5,3.669182
4,9,5,3.6193447
5,9,5,1.7473155
6,9,5,0.09736272
7,9,5,4.699137
8,9,5,0.10064954
9,9,5,4.5156717
10,9,5,2.0577374
11,9,5,4.053399
12,9,5,3.01387
13,9,5,3.2809758
14,9,5,0.9239702
15,9,5,3.3712075
16,9,5,4.1022725
