point,seed,steps,loss
3,4,100,3.3821933
4,4,100,3.9330251
5,4,100,2.7953026
6,4,100,0.85607374
7,4,100,4.6621885
8,4,100,0.2547538
9,4,100,4.9282885
10,4,100,0.7729309
11,4,100,4.4951806
12,4,100,2.1679986
13,4,100,2.5450652
14,4,100,0.4232594
15,4,100,3.4381533
16,4,100,4.372875
17,4,100,3.9927523
18,4,100,5.645277
19,4,100,0.7960579
20,4,100,2.0492177
21,4,100,6.1423388
22,4,100,0.8297081
23,4,100,1.5772883
24,4,100,2.0378103
25,4,100,7.8468723
26,4,100,3.2432687
27,4,100,3.0776925
28,4,100,2.6016066
29,4,100,3.8430035
30,4,100,3.9940171
31,4,100,6.6733723
0,4,200,3.582759
1,4,200,1.2004977
2,4,200,2.857541
3,4,200,3.3824754
4,4,200,3.934099
5,4,200,2.795831
6,4,200,0.85831094
7,4,200,4.6638794
8,4,200,0.25414005
9,4,200,4.929704
10,4,200,0.7747101
11,4,200,4.496662
12,4,200,2.1636438
13,4,200,2.5435972
14,4,200,0.41053504
15,4,200,3.4432628
16,4,200,4.3719263
17,4,200,3.9919982
18,4,200,5.6476374
19,4,200,0.7959238
20,4,200,2.0530138
21,4,200,6.140588
22,4,200,0.8322758
23,4,200,1.5779144
24,4,200,2.0375185
25,4,200,7.8492355
26,4,200,3.2494783
27,4,200,3.0738776
28,4,200,2.6026933
29,4,200,3.8413217
30,4,200,3.9938498
31,4,200,6.676284
0,4,500,3.5830364
1,4,500,1.2024196
2,4,500,2.8572526
3,4,500,3.3846881
4,4,500,3.9340832
5,4,500,2.7980444
6,4,500,0.8587125
7,4,500,4.6633043
8,4,500,0.2541013
9,4,500,4.9335
10,4,500,0.77209926
11,4,500,4.496826
12,4,500,2.169951
13,4,500,2.5475898
14,4,500,0.4081607
15,4,500,3.4404497
16,4,500,4.3756676
17,4,500,3.9945602
18,4,500,5.647856
19,4,500,0.79575205
20,4,500,2.060791
21,4,500,6.1412487
22,4,500,0.831744
23,4,500,1.5740347
24,4,500,2.038744
25,4,500,7.8453903
26,4,500,3.2474518
27,4,500,3.0761802
28,4,500,2.6000092
29,4,500,3.840624
30,4,500,3.9905605
31,4,500,6.6758533
0,5,1,1.9532259
1,5,1,0.536047
2,5,1,2.1401885
3,5,1,1.3169113
4,5,1,2.9225168
5,5,1,2.0920548
6,5,1,0.32174668
7,5,1,3.4428651
8,5,1,0.07694179
9,5,1,4.234791
10,5,1,0.34007236
11,5,1,2.7782216
12,5,1,0.8766846
13,5,1,1.4925958
14,5,1,0.16066054
15,5,1,0.83472675
16,5,1,2.6092484
17,5,1,3.2719197
18,5,1,4.1356997
19,5,1,0.21308935
20,5,1,0.6471523
21,5,1,4.391176
22,5,1,0.31891057
23,5,1,0.80669034
24,5,1,1.8522836
25,5,1,6.825284
26,5,1,1.5024275
27,5,1,1.5682291
28,5,1,1.6718137
29,5,1,3.1159172
30,5,1,2.5969625
31,5,1,4.9003506
0,5,2,2.1463246
1,5,2,0.6161938
2,5,2,2.2487295
3,5,2,1.5276552
4,5,2,3.0659883
5,5,2,2.2000632
6,5,2,0.36507004
7,5,2,3.6013184
8,5,2,0.089434616
9,5,2,4.3416767
10,5,2,0.37989008
11,5,2,2.9883747
12,5,2,1.0139625
13,5,2,1.6310766
14,5,2,0.178686
15,5,2,1.0216732
16,5,2,2.8628833
17,5,2,3.3809476
18,5,2,4.361561
19,5,2,0.2555079
20,5,2,0.79439014
21,5,2,4.6560135
22,5,2,0.35512972
23,5,2,0.90865505
24,5,2,1.8768421
25,5,2,6.971199
26,5,2,1.7296606
27,5,2,1.7032423
28,5,2,1.8055979
29,5,2,3.2341118
30,5,2,2.8042188
31,5,2,5.189997
0,5,5,2.6992655
1,5,5,0.8417057
2,5,5,2.5086603
3,5,5,2.197121
4,5,5,3.428542
5,5,5,2.4645603
6,5,5,0.5077015
7,5,5,4.0294733
8,5,5,0.13740996
9,5,5,4.617031
10,5,5,0.51710314
11,5,5,3.6048841
12,5,5,1.4389251
13,5,5,2.00754
14,5,5,0.2429629
15,5,5,1.6281124
16,5,5,3.54146
17,5,5,3.6388767
18,5,5,4.9335666
19,5,5,0.41094494
20,5,5,1.266416
21,5,5,5.2779818
22,5,5,0.47057238
23,5,5,1.1673574
24,5,5,1.9484897
25,5,5,7.3568115
26,5,5,2.3534255
27,5,5,2.094851
28,5,5,2.1672983
29,5,5,3.501573
30,5,5,3.3418546
31,5,5,5.9310045
0,5,10,3.350927
1,5,10,1.1235576
2,5,10,2.7851067
3,5,10,2.9721434
4,5,10,3.8125243
5,5,10,2.732924
6,5,10,0.7141965
7,5,10,4.5094786
8,5,10,0.21442199
9,5,10,4.8801465
10,5,10,0.7017908
11,5,10,4.3331757
12,5,10,1.9959527
13,5,10,2.3957663
14,5,10,0.36276358
15,5,10,2.7037477
16,5,10,4.2140493
17,5,10,3.919722
18,5,10,5.5006166
19,5,10,0.6667382
20,5,10,1.883007
21,5,10,5.92908
22,5,10,0.6668699
23,5,10,1.4759104
24,5,10,2.0237908
25,5,10,7.7399526
26,5,10,3.0631368
27,5,10,2.7046723
28,5,10,2.5252469
29,5,10,3.77556
30,5,10,3.8631124
31,5,10,6.582411
0,5,50,3.5693474
1,5,50,1.2030263
2,5,50,2.8542817
3,5,50,3.3687181
4,5,50,3.9310572
5,5,50,2.794456
6,5,50,0.853212
7,5,50,4.6605787
8,5,50,0.25544798
9,5,50,4.934981
10,5,50,0.772854
11,5,50,4.4983654
12,5,50,2.1685145
13,5,50,2.5360873
14,5,50,0.43900886
15,5,50,3.4256935
16,5,50,4.3737984
17,5,50,3.9897819
18,5,50,5.642939
19,5,50,0.7929144
20,5,50,2.0494668
21,5,50,6.139534
22,5,50,0.8282595
23,5,50,1.5796732
24,5,50,2.0396972
25,5,50,7.8446903
26,5,50,3.2508538
27,5,50,3.072504
28,5,50,2.6004448
29,5,50,3.8432264
30,5,50,3.9919076
31,5,50,6.6737356
0,5,100,3.576667
1,5,100,1.20253
2,5,100,2.858224
3,5,100,3.3816483
4,5,100,3.933925
5,5,100,2.7974496
6,5,100,0.8579809
7,5,100,4.662512
8,5,100,0.254988
9,5,100,4.9298635
10,5,100,0.7708289
11,5,100,4.4999714
12,5,100,2.1660101
13,5,100,2.542363
14,5,100,0.42405435
15,5,100,3.4386868
16,5,100,4.3745832
17,5,100,3.9931893
18,5,100,5.6458845
19,5,100,0.7956584
20,5,100,2.0530477
21,5,100,6.142114
22,5,100,0.83274513
23,5,100,1.5762632
24,5,100,2.0375712
25,5,100,7.8465223
26,5,100,3.245931
27,5,100,3.074153
28,5,100,2.5993328
29,5,100,3.8432
30,5,100,3.9873312
31,5,100,6.6757298
0,5,200,3.5822537
1,5,200,1.2026573
2,5,200,2.8629475
3,5,200,3.3867464
4,5,200,3.9357147
5,5,200,2.7960515
6,5,200,0.85945135
7,5,200,4.663275
8,5,200,0.2536609
9,5,200,4.9339647
10,5,200,0.77360964
11,5,200,4.4965897
12,5,200,2.1643772
13,5,200,2.5449247
14,5,200,0.41060516
15,5,200,3.437064
16,5,200,4.373312
17,5,200,3.992557
18,5,200,5.648256
19,5,200,0.7944833
20,5,200,2.054916
21,5,200,6.14202
22,5,200,0.83098173
23,5,200,1.5755527
24,5,200,2.0372334
25,5,200,7.84489
26,5,200,3.2455676
27,5,200,3.0769224
28,5,200,2.6008482
29,5,200,3.8402565
30,5,200,3.9938524
31,5,200,6.674345
0,5,500,3.5821626
1,5,500,1.2028563
2,5,500,2.8611264
3,5,500,3.3832245
4,5,500,3.9339063
5,5,500,2.7973156
6,5,500,0.85664594
7,5,500,4.6645093
8,5,500,0.2538411
9,5,500,4.933599
10,5,500,0.77450776
11,5,500,4.497652
12,5,500,2.1693754
13,5,500,2.545452
14,5,500,0.4087009
15,5,500,3.4329233
16,5,500,4.3736234
17,5,500,3.9942324
18,5,500,5.6487694
19,5,500,0.7961458
20,5,500,2.06082
21,5,500,6.1443768
22,5,500,0.83163494
23,5,500,1.5744518
24,5,500,2.036489
25,5,500,7.846161
26,5,500,3.2450385
27,5,500,3.0755339
28,5,500,2.5987532
29,5,500,3.8450766
30,5,500,3.9883573
31,5,500,6.6740365
0,6,1,1.9380722
1,6,1,0.5388932
2,6,1,2.1503773
3,6,1,1.3261082
4,6,1,2.9220045
5,6,1,2.0953624
6,6,1,0.32473028
7,6,1,3.4458582
8,6,1,0.075508185
9,6,1,4.235806
10,6,1,0.33936387
11,6,1,2.7749336
12,6,1,0.87196034
13,6,1,1.4851549
14,6,1,0.16041139
15,6,1,0.843151
16,6,1,2.6196957
17,6,1,3.276476
18,6,1,4.1234365
19,6,1,0.21276653
20,6,1,0.64262754
21,6,1,4.399931
22,6,1,0.31876713
23,6,1,0.81713194
24,6,1,1.849846
25,6,1,6.8256397
26,6,1,1.5127743
27,6,1,1.5761397
28,6,1,1.6778424
29,6,1,3.1254165
30,6,1,2.5902486
31,6,1,4.8914127
0,6,2,2.1339123
1,6,2,0.61000705
2,6,2,2.2472
3,6,2,1.549004
4,6,2,3.063379
5,6,2,2.198081
6,6,2,0.37001258
7,6,2,3.604824
8,6,2,0.09036828
9,6,2,4.341791
10,6,2,0.3847485
11,6,2,2.9782686
12,6,2,1.0131593
13,6,2,1.6325002
14,6,2,0.17986171
15,6,2,1.0165354
16,6,2,2.8647945
17,6,2,3.378199
18,6,2,4.350317
19,6,2,0.25390574
20,6,2,0.79740036
21,6,2,4.640111
22,6,2,0.35429358
23,6,2,0.9036444
24,6,2,1.8774624
25,6,2,6.9748554
26,6,2,1.7307168
27,6,2,1.6989055
28,6,2,1.8137203
29,6,2,3.231129
30,6,2,2.8050022
31,6,2,5.184997
0,6,5,2.6946404
1,6,5,0.83975154
2,6,5,2.5135546
3,6,5,2.182154
4,6,5,3.4260247
5,6,5,2.4605336
6,6,5,0.50141984
7,6,5,4.0298805
8,6,5,0.13793616
9,6,5,4.616969
10,6,5,0.51543546
11,6,5,3.6081753
12,6,5,1.4369403
13,6,5,2.002252
14,6,5,0.24459328
15,6,5,1.6386971
16,6,5,3.5440192
17,6,5,3.641458
18,6,5,4.937977
19,6,5,0.4113819
20,6,5,1.2729638
21,6,5,5.2720833
22,6,5,0.4710915
23,6,5,1.1718546
24,6,5,1.9500453
25,6,5,7.353366
26,6,5,2.360367
27,6,5,2.1020775
28,6,5,2.1612267
29,6,5,3.5023894
30,6,5,3.3313382
31,6,5,5.928308
0,6,10,3.343467
1,6,10,1.1237408
2,6,10,2.7883162
3,6,10,2.9782243
4,6,10,3.806863
5,6,10,2.7339923
6,6,10,0.7151278
7,6,10,4.507795
8,6,10,0.21379937
9,6,10,4.8817472
10,6,10,0.69949263
11,6,10,4.340802
12,6,10,1.9888326
13,6,10,2.396115
14,6,10,0.36149666
15,6,10,2.6972246
16,6,10,4.216855
17,6,10,3.9215791
18,6,10,5.5037236
19,6,10,0.6634358
20,6,10,1.8795087
21,6,10,5.925912
22,6,10,0.6661306
23,6,10,1.4701982
24,6,10,2.024513
25,6,10,7.739724
26,6,10,3.0564437
27,6,10,2.7059464
28,6,10,2.5242257
29,6,10,3.7785156
30,6,10,3.866763
31,6,10,6.5858927
0,6,50,3.5678043
1,6,50,1.2003345
2,6,50,2.8576374
3,6,50,3.3660483
4,6,50,3.9271333
5,6,50,2.7947116
6,6,50,0.85439545
7,6,50,4.6592207
8,6,50,0.2546666
9,6,50,4.933529
10,6,50,0.77207065
11,6,50,4.497559
12,6,50,2.1664007
13,6,50,2.5360432
14,6,50,0.44314122
15,6,50,3.4179692
16,6,50,4.3722157
17,6,50,3.9882278
18,6,50,5.6412487
19,6,50,0.7930928
20,6,50,2.0454254
21,6,50,6.141021
22,6,50,0.8291643
23,6,50,1.576824
24,6,50,2.0384674
25,6,50,7.8411245
26,6,50,3.248316
27,6,50,3.0742197
28,6,50,2.5994844
29,6,50,3.8411274
30,6,50,3.9897156
31,6,50,6.675205
0,6,100,3.5758343
1,6,100,1.2018493
2,6,100,2.8581824
3,6,100,3.3786764
4,6,100,3.9330294
5,6,100,2.7939982
6,6,100,0.8569063
7,6,100,4.661564
8,6,100,0.25373125
9,6,100,4.929476
10,6,100,0.7717412
11,6,100,4.4904175
12,6,100,2.1659853
13,6,100,2.5420682
14,6,100,0.42894986
15,6,100,3.433631
16,6,100,4.3729024
17,6,100,3.9892163
18,6,100,5.645132
19,6,100,0.79626405
20,6,100,2.052096
21,6,100,6.1423664
22,6,100,0.83195615
23,6,100,1.5760534
24,6,100,2.036581
25,6,100,7.8474627
26,6,100,3.2454045
27,6,100,3.0818205
28,6,100,2.5997732
29,6,100,3.8432848
30,6,100,3.9908805
31,6,100,6.6726494
0,6,200,3.5807872
1,6,200,1.2026879
2,6,200,2.8588674
3,6,200,3.3886683
4,6,200,3.9353309
5,6,200,2.7979252
6,6,200,0.85838616
7,6,200,4.663027
8,6,200,0.25418687
9,6,200,4.9349976
10,6,200,0.7741619
11,6,200,4.499836
12,6,200,2.1625516
13,6,200,2.5460064
14,6,200,0.41072688
15,6,200,3.4384706
16,6,200,4.372756
17,6,200,3.9929729
18,6,200,5.6491885
19,6,200,0.79637593
20,6,200,2.0552258
21,6,200,6.1428976
22,6,200,0.8328257
23,6,200,1.5761721
24,6,200,2.0375504
25,6,200,7.846801
26,6,200,3.2459128
27,6,200,3.0746126
28,6,200,2.599989
29,6,200,3.8423784
30,6,200,3.9906373
31,6,200,6.6778913
0,6,500,3.5847101
1,6,500,1.2036997
2,6,500,2.8516598
3,6,500,3.3867319
4,6,500,3.9372623
5,6,500,2.7968738
6,6,500,0.8552299
7,6,500,4.6646233
8,6,500,0.254125
9,6,500,4.934591
10,6,500,0.77125806
11,6,500,4.4965053
12,6,500,2.1636293
13,6,500,2.546315
14,6,500,0.4084805
15,6,500,3.4396477
16,6,500,4.373877
17,6,500,3.994152
18,6,500,5.6466026
19,6,500,0.7971396
20,6,500,2.0597253
21,6,500,6.1455464
22,6,500,0.831649
23,6,500,1.5760721
24,6,500,2.0390246
25,6,500,7.843928
26,6,500,3.2451127
27,6,500,3.0767646
28,6,500,2.5965495
29,6,500,3.8441842
30,6,500,3.99008
31,6,500,6.6791286
0,7,1,1.9444704
1,7,1,0.5385957
2,7,1,2.158406
3,7,1,1.3056211
4,7,1,2.9262993
5,7,1,2.0966225
6,7,1,0.32494822
7,7,1,3.4482524
8,7,1,0.07616534
9,7,1,4.238696
10,7,1,0.33919692
11,7,1,2.7765775
12,7,1,0.86511916
13,7,1,1.4855462
14,7,1,0.16065598
15,7,1,0.8394633
16,7,1,2.614731
17,7,1,3.2744746
18,7,1,4.124943
19,7,1,0.21076685
20,7,1,0.65199995
21,7,1,4.398377
22,7,1,0.31974664
23,7,1,0.8131184
24,7,1,1.8503535
25,7,1,6.828673
26,7,1,1.5079615
27,7,1,1.5699722
28,7,1,1.6698213
29,7,1,3.1141963
30,7,1,2.5942864
31,7,1,4.86652
0,7,2,2.1436002
1,7,2,0.61118627
2,7,2,2.2481167
3,7,2,1.5380737
4,7,2,3.0670207
5,7,2,2.202963
6,7,2,0.36621696
7,7,2,3.604794
8,7,2,0.09068636
9,7,2,4.3423367
10,7,2,0.3805947
11,7,2,2.9896042
12,7,2,1.0018064
13,7,2,1.625818
14,7,2,0.17837399
15,7,2,1.0105817
16,7,2,2.8670964
17,7,2,3.3786378
18,7,2,4.360399
19,7,2,0.25287923
20,7,2,0.7913752
21,7,2,4.6477537
22,7,2,0.35533938
23,7,2,0.9100172
24,7,2,1.8770131
25,7,2,6.9725657
26,7,2,1.7329472
27,7,2,1.6983645
28,7,2,1.8126491
29,7,2,3.2368174
30,7,2,2.807838
31,7,2,5.1982107
0,7,5,2.6945126
1,7,5,0.8372197
2,7,5,2.5030513
3,7,5,2.2007227
4,7,5,3.4244685
5,7,5,2.4642322
6,7,5,0.5041572
7,7,5,4.0261946
8,7,5,0.1375625
9,7,5,4.6157355
10,7,5,0.5147763
11,7,5,3.6118205
12,7,5,1.4381754
13,7,5,2.0043287
14,7,5,0.2424692
15,7,5,1.6131018
16,7,5,3.5420592
17,7,5,3.6386309
18,7,5,4.9335337
19,7,5,0.41149226
20,7,5,1.2671872
21,7,5,5.273869
22,7,5,0.46982524
23,7,5,1.1652936
24,7,5,1.9502217
25,7,5,7.3521194
26,7,5,2.3609772
27,7,5,2.094685
28,7,5,2.1626
29,7,5,3.504678
30,7,5,3.3508775
31,7,5,5.9380026
0,7,10,3.3461514
1,7,10,1.124331
2,7,10,2.7841911
3,7,10,2.9779274
4,7,10,3.8130622
5,7,10,2.7320411
6,7,10,0.7162205
7,7,10,4.5131397
8,7,10,0.21446657
9,7,10,4.885959
10,7,10,0.6973053
11,7,10,4.3353233
12,7,10,1.995928
13,7,10,2.3983684
14,7,10,0.36200926
15,7,10,2.703884
16,7,10,4.216611
17,7,10,3.9205127
18,7,10,5.4995995
19,7,10,0.6674765
20,7,10,1.8789338
21,7,10,5.927451
22,7,10,0.66580325
23,7,10,1.4744756
24,7,10,2.0243473
25,7,10,7.741909
26,7,10,3.0506241
27,7,10,2.7033749
28,7,10,2.5247986
29,7,10,3.7771444
30,7,10,3.8747208
31,7,10,6.5919275
0,7,50,3.5706644
1,7,50,1.2014291
2,7,50,2.8544302
3,7,50,3.3627958
4,7,50,3.9248002
5,7,50,2.795458
6,7,50,0.8557132
7,7,50,4.660162
8,7,50,0.25415048
9,7,50,4.9326277
10,7,50,0.7732176
11,7,50,4.495292
12,7,50,2.1694016
13,7,50,2.533368
14,7,50,0.44132006
15,7,50,3.4266877
16,7,50,4.3725142
17,7,50,3.9909172
18,7,50,5.6417904
19,7,50,0.79318863
20,7,50,2.0502548
21,7,50,6.139241
22,7,50,0.82846105
23,7,50,1.5817645
24,7,50,2.0390449
25,7,50,7.843529
26,7,50,3.2462268
27,7,50,3.0733104
28,7,50,2.6016588
29,7,50,3.844444
30,7,50,3.9888046
31,7,50,6.673933
0,7,100,3.5775762
1,7,100,1.2027354
2,7,100,2.857163
3,7,100,3.3802698
4,7,100,3.934
5,7,100,2.7946262
6,7,100,0.85529244
7,7,100,4.6596193
8,7,100,0.25385302
9,7,100,4.9338803
10,7,100,0.7725848
11,7,100,4.5025516
12,7,100,2.169918
13,7,100,2.54158
14,7,100,0.42748663
15,7,100,3.4391026
16,7,100,4.37442
17,7,100,3.990233
18,7,100,5.6447077
19,7,100,0.7964791
20,7,100,2.0516305
21,7,100,6.143514
22,7,100,0.83138067
23,7,100,1.5770882
24,7,100,2.038312
25,7,100,7.8461847
26,7,100,3.244128
27,7,100,3.077238
28,7,100,2.5990767
29,7,100,3.8453615
30,7,100,3.991781
31,7,100,6.6734753
0,7,200,3.5856962
1,7,200,1.2025493
2,7,200,2.8558993
3,7,200,3.379768
4,7,200,3.933187
5,7,200,2.796313
6,7,200,0.85872024
7,7,200,4.6638966
8,7,200,0.25388864
9,7,200,4.9348054
10,7,200,0.774683
11,7,200,4.4979067
12,7,200,2.1655195
13,7,200,2.5443718
14,7,200,0.41032326
15,7,200,3.4407678
16,7,200,4.376425
17,7,200,3.9926772
18,7,200,5.64816
19,7,200,0.7974643
20,7,200,2.0543098
21,7,200,6.144864
22,7,200,0.8302606
23,7,200,1.573441
24,7,200,2.0374475
25,7,200,7.8454576
26,7,200,3.2489676
27,7,200,3.0782595
28,7,200,2.6006184
29,7,200,3.8406348
30,7,200,3.98788
31,7,200,6.6731625
0,7,500,3.5838864
1,7,500,1.203866
2,7,500,2.858504
3,7,500,3.382211
4,7,500,3.9320922
5,7,500,2.7959762
6,7,500,0.8587972
7,7,500,4.66543
8,7,500,0.25392243
9,7,500,4.934342
10,7,500,0.7704518
11,7,500,4.497918
12,7,500,2.1668956
13,7,500,2.5466814
14,7,500,0.40895438
15,7,500,3.4367573
16,7,500,4.3736267
17,7,500,3.991147
18,7,500,5.647724
19,7,500,0.7941465
20,7,500,2.0599866
21,7,500,6.142091
22,7,500,0.8306721
23,7,500,1.5759704
24,7,500,2.0378227
25,7,500,7.8463645
26,7,500,3.2489023
27,7,500,3.0783148
28,7,500,2.6023831
29,7,500,3.8452804
30,7,500,3.9907167
31,7,500,6.6746902
0,8,1,1.9437475
1,8,1,0.53564715
2,8,1,2.1523266
3,8,1,1.3106525
4,8,1,2.919436
5,8,1,2.0970297
6,8,1,0.3239844
7,8,1,3.4441967
8,8,1,0.076325834
9,8,1,4.2308807
10,8,1,0.3399531
11,8,1,2.7803407
12,8,1,0.8680731
13,8,1,1.4965447
14,8,1,0.1616012
15,8,1,0.8430603
16,8,1,2.6146607
17,8,1,3.272443
18,8,1,4.122594
19,8,1,0.2109501
20,8,1,0.6432535
21,8,1,4.4088726
22,8,1,0.31932026
23,8,1,0.81449395
24,8,1,1.8530014
25,8,1,6.8219843
26,8,1,1.5024
27,8,1,1.5698274
28,8,1,1.6788853
29,8,1,3.114926
30,8,1,2.5933285
31,8,1,4.902024
0,8,2,2.1336534
1,8,2,0.61063164
2,8,2,2.2501783
3,8,2,1.5501903
4,8,2,3.0624602
5,8,2,2.1968021
6,8,2,0.37111717
7,8,2,3.608013
8,8,2,0.08945682
9,8,2,4.3394814
10,8,2,0.38167134
11,8,2,2.9845955
12,8,2,1.0071603
13,8,2,1.6282303
14,8,2,0.1789981
15,8,2,1.011791
16,8,2,2.8641086
17,8,2,3.3773494
18,8,2,4.366417
19,8,2,0.2550773
20,8,2,0.8003448
21,8,2,4.6451693
22,8,2,0.35510996
23,8,2,0.90281636
24,8,2,1.8766179
25,8,2,6.9630256
26,8,2,1.732531
27,8,2,1.7014632
28,8,2,1.8090087
29,8,2,3.2302558
30,8,2,2.8279476
31,8,2,5.196462
0,8,5,2.7012918
1,8,5,0.8349436
2,8,5,2.501882
3,8,5,2.1971111
4,8,5,3.4285243
5,8,5,2.4572432
6,8,5,0.507071
7,8,5,4.030492
8,8,5,0.13658424
9,8,5,4.615219
10,8,5,0.51557773
11,8,5,3.6042612
12,8,5,1.4302899
13,8,5,2.0058439
14,8,5,0.24196906
15,8,5,1.6198902
16,8,5,3.545013
17,8,5,3.6397214
18,8,5,4.9343133
19,8,5,0.41024262
20,8,5,1.2643156
21,8,5,5.2780437
22,8,5,0.46940884
23,8,5,1.1737049
24,8,5,1.9494534
25,8,5,7.3543224
26,8,5,2.3519042
27,8,5,2.1004953
28,8,5,2.1636615
29,8,5,3.5038202
30,8,5,3.3387694
31,8,5,5.939685
0,8,10,3.348046
1,8,10,1.1258104
2,8,10,2.7871203
3,8,10,2.975098
4,8,10,3.8147185
5,8,10,2.7303457
6,8,10,0.716492
7,8,10,4.508986
8,8,10,0.21384664
9,8,10,4.8859906
10,8,10,0.7009468
11,8,10,4.3367176
12,8,10,2.0016901
13,8,10,2.393756
14,8,10,0.361479
15,8,10,2.7102547
16,8,10,4.2192364
17,8,10,3.9219496
18,8,10,5.5000625
19,8,10,0.665024
20,8,10,1.8785169
21,8,10,5.930482
22,8,10,0.66495734
23,8,10,1.4753313
24,8,10,2.0251906
25,8,10,7.744837
26,8,10,3.0531132
27,8,10,2.7033548
28,8,10,2.52591
29,8,10,3.777092
30,8,10,3.8672023
31,8,10,6.5849304
0,8,50,3.571044
1,8,50,1.2017369
2,8,50,2.8606753
3,8,50,3.373584
4,8,50,3.9301577
5,8,50,2.7933133
6,8,50,0.85498804
7,8,50,4.6615477
8,8,50,0.25479934
9,8,50,4.9371076
10,8,50,0.77128005
11,8,50,4.499076
12,8,50,2.1688218
13,8,50,2.531308
14,8,50,0.44071117
15,8,50,3.4234157
16,8,50,4.3727784
17,8,50,3.9914281
18,8,50,5.6438446
19,8,50,0.7961621
20,8,50,2.046378
21,8,50,6.140289
22,8,50,0.8283475
23,8,50,1.5769085
24,8,50,2.0397007
25,8,50,7.842425
26,8,50,3.246993
27,8,50,3.075017
28,8,50,2.5979939
29,8,50,3.8424008
30,8,50,3.9935915
31,8,50,6.672331
0,8,100,3.5779297
1,8,100,1.2012614
2,8,100,2.8584218
3,8,100,3.3812037
4,8,100,3.9326012
5,8,100,2.7931237
6,8,100,0.8564626
7,8,100,4.661416
8,8,100,0.25454676
9,8,100,4.9279976
10,8,100,0.77300173
11,8,100,4.498425
12,8,100,2.1642377
13,8,100,2.542219
14,8,100,0.43009573
15,8,100,3.4383361
16,8,100,4.3739395
17,8,100,3.9907227
18,8,100,5.6463647
19,8,100,0.7973539
20,8,100,2.0510898
21,8,100,6.1424074
22,8,100,0.8295053
23,8,100,1.5775024
24,8,100,2.0393605
25,8,100,7.8459907
26,8,100,3.2447898
27,8,100,3.0759125
28,8,100,2.6014073
29,8,100,3.838394
30,8,100,3.9884758
31,8,100,6.675708
0,8,200,3.580339
1,8,200,1.2031863
2,8,200,2.8534598
3,8,200,3.3837965
4,8,200,3.9343736
5,8,200,2.7970915
6,8,200,0.85689044
7,8,200,4.666421
8,8,200,0.25479624
9,8,200,4.932338
10,8,200,0.77297163
11,8,200,4.4978566
12,8,200,2.1672187
13,8,200,2.5457194
14,8,200,0.4114936
15,8,200,3.4426646
16,8,200,4.373011
17,8,200,3.992465
18,8,200,5.6480184
19,8,200,0.7965464
20,8,200,2.0584059
21,8,200,6.1442595
22,8,200,0.83236796
23,8,200,1.5746696
24,8,200,2.0365887
25,8,200,7.8459053
26,8,200,3.2494848
27,8,200,3.0769358
28,8,200,2.600544
29,8,200,3.8391068
30,8,200,3.9974737
31,8,200,6.676687
0,8,500,3.584778
1,8,500,1.2042645
2,8,500,2.8547697
3,8,500,3.389072
4,8,500,3.934294
5,8,500,2.7949095
6,8,500,0.85947764
7,8,500,4.6624956
8,8,500,0.25407618
9,8,500,4.9341507
10,8,500,0.7745727
11,8,500,4.499691
12,8,500,2.1658463
13,8,500,2.5457118
14,8,500,0.4084001
15,8,500,3.4440663
16,8,500,4.3755865
17,8,500,3.9942198
18,8,500,5.6493225
19,8,500,0.79500836
20,8,500,2.05576
21,8,500,6.1433506
22,8,500,0.8308864
23,8,500,1.5758312
24,8,500,2.0381126
25,8,500,7.844612
26,8,500,3.249447
27,8,500,3.0759234
28,8,500,2.6003692
29,8,500,3.8418307
30,8,500,3.9912562
31,8,500,6.6774735
0,9,1,1.9499784
1,9,1,0.535398
2,9,1,2.1506712
3,9,1,1.3176031
4,9,1,2.9174464
5,9,1,2.0961926
6,9,1,0.32398298
7,9,1,3.4488785
8,9,1,0.076883614
9,9,1,4.2300158
10,9,1,0.34098518
11,9,1,2.777378
12,9,1,0.86968404
13,9,1,1.4892746
14,9,1,0.1612761
15,9,1,0.8403585
16,9,1,2.6112473
17,9,1,3.271658
18,9,1,4.123078
19,9,1,0.21019986
20,9,1,0.64545697
21,9,1,4.4059467
22,9,1,0.32105362
23,9,1,0.8075015
24,9,1,1.8530401
25,9,1,6.825385
26,9,1,1.5108503
27,9,1,1.5650506
28,9,1,1.6794742
29,9,1,3.1178322
30,9,1,2.6049266
31,9,1,4.906839
0,9,2,2.1387086
1,9,2,0.61122257
2,9,2,2.2472625
3,9,2,1.5412538
4,9,2,3.0675406
5,9,2,2.197459
6,9,2,0.36659175
7,9,2,3.6077008
8,9,2,0.08925484
9,9,2,4.3460436
10,9,2,0.38082534
11,9,2,2.9911206
12,9,2,1.0108669
13,9,2,1.6291398
14,9,2,0.17905475
15,9,2,1.0133498
16,9,2,2.8698316
17,9,2,3.377884
18,9,2,4.3596096
19,9,2,0.2534882
20,9,2,0.79641294
21,9,2,4.6395307
22,9,2,0.35399824
23,9,2,0.9094326
24,9,2,1.8756647
25,9,2,6.980919
26,9,2,1.738462
27,9,2,1.701525
28,9,2,1.7948787
29,9,2,3.23357
30,9,2,2.8090377
31,9,2,5.2002707
0,9,5,2.6914973
1,9,5,0.84045196
2,9,5,2.510726
3,9,5,2.1822517
4,9,5,3.4266934
5,9,5,2.4681392
